"RunID","SourceID","SourceTime","Comment"
400110,0,0,NA
400111,0,0,NA
400112,3,162,NA
400113,0,0,NA
400114,0,0,NA
400115,0,0,NA
400116,5,80.81,NA
400117,0,0,NA
400118,2,72.69,NA
400119,0,0,NA
400120,0,0,NA
400121,4,51.88,NA
400122,0,0,NA
400123,1,41.94,NA
400124,0,0,NA
400125,0,0,NA
400126,0,0,NA
400127,0,0,NA
400128,2,40.12,NA
400129,0,0,NA
400130,4,49.31,NA
400131,0,0,NA
400132,0,0,NA
400133,1,134.69,NA
400134,0,0,NA
400135,6,119,NA
400136,0,0,NA
400137,6,32.5,NA
400138,5,75.69,NA
400139,0,0,NA
400140,0,0,NA
400141,0,0,NA
400142,0,0,NA
400143,3,125.44,NA
400144,0,0,NA
400145,0,0,NA
400146,0,0,NA
400147,6,61.38,NA
400148,0,0,NA
400149,5,81.44,NA
400150,0,0,NA
400151,5,64.31,NA
400152,4,61.25,NA
400153,5,81.88,NA
400154,0,0,NA
400155,0,0,NA
400156,0,0,NA
400157,0,0,NA
400158,0,0,NA
400159,0,0,NA
400160,4,68.62,NA
400161,0,0,NA
400162,5,65.31,NA
400163,0,0,NA
400164,3,39.69,NA
400165,0,0,NA
400166,5,107,NA
400167,4,238.56,NA
400168,2,70.12,NA
400169,2,100.5,NA
400170,3,75.06,NA
400171,0,0,NA
400172,5,43,NA
400173,0,0,NA
400174,0,0,NA
400175,0,0,NA
400176,0,0,NA
400177,3,56.25,NA
400178,6,67,NA
400179,0,0,NA
400180,0,0,NA
400181,0,0,NA
400182,0,0,NA
400183,0,0,NA
400184,0,0,NA
400185,0,0,NA
400186,0,0,NA
400187,3,40.12,NA
400188,0,0,NA
400189,0,0,NA
400190,0,0,NA
400191,0,0,NA
400192,1,37.44,NA
400193,0,0,NA
400194,3,102.25,NA
400195,1,65.75,NA
400196,6,46.12,NA
400197,0,0,NA
400198,6,57.62,NA
400199,5,37.69,NA
400200,0,0,NA
400201,5,109.62,NA
400202,0,0,NA
400203,0,0,NA
400204,6,131.06,NA
400205,0,0,NA
400206,5,74.69,NA
400207,0,0,NA
400208,0,0,NA
400209,0,0,NA
400210,0,0,NA
400211,0,0,NA
400212,0,0,NA
400213,0,0,NA
400214,2,82.25,NA
400215,0,0,NA
400216,0,0,NA
400217,0,0,NA
400218,2,75.62,NA
400219,6,52.25,NA
400220,0,0,NA
400221,0,0,NA
400222,6,107.06,NA
400223,2,59.75,NA
400224,5,47.38,NA
400225,3,50.38,NA
400226,0,0,NA
400227,0,0,NA
400228,0,0,NA
400229,0,0,NA
400230,0,0,NA
400231,2,43.25,NA
400232,0,0,NA
400233,2,70.88,NA
400234,0,0,NA
400235,0,0,NA
400236,0,0,NA
400237,0,0,NA
400238,0,0,NA
400239,0,0,NA
400240,6,52.5,NA
400241,0,0,NA
400242,6,44.75,NA
400243,0,0,NA
400244,1,97.38,NA
400245,0,0,NA
400246,0,0,NA
400247,0,0,NA
400248,6,37.19,NA
400249,0,0,NA
400250,3,31.19,NA
400251,0,0,NA
400252,0,0,NA
400253,4,40,NA
400254,2,42.62,NA
400255,0,0,NA
400256,0,0,NA
400257,5,145.06,NA
400258,4,58.62,NA
400259,0,0,NA
400260,6,50.75,NA
400261,0,0,NA
400262,0,0,NA
400263,3,28.25,NA
400264,0,0,NA
400265,0,0,NA
400266,0,0,NA
400267,2,49.88,NA
400268,0,0,NA
400269,5,64.06,NA
400270,3,32.12,NA
400271,0,0,NA
400272,0,0,NA
400273,0,0,NA
400274,0,0,NA
400275,0,0,NA
400276,5,36.56,NA
400277,0,0,NA
400278,0,0,NA
400279,0,0,NA
400280,0,0,NA
400281,6,52.83,NA
400282,5,41.94,NA
400283,4,39.94,NA
400284,6,43.31,NA
400285,3,41.88,NA
400286,0,0,NA
400287,0,0,NA
400288,0,0,NA
400289,2,45.33,NA
400290,0,0,NA
400291,0,0,NA
400292,6,52.38,NA
400293,0,0,NA
400294,5,76.56,NA
400295,0,0,NA
400296,3,39.12,NA
400297,0,0,NA
400298,0,0,NA
400299,3,110.75,NA
400300,0,0,NA
400301,0,0,NA
400302,0,0,NA
400303,0,0,NA
400304,0,0,NA
400305,0,0,NA
400306,0,0,NA
400307,4,53.25,NA
400308,0,0,NA
400309,5,55.25,NA
400310,5,36,NA
400311,0,0,NA
400312,1,52.56,NA
400313,0,0,NA
400314,0,0,NA
400315,0,0,NA
400316,0,0,NA
400317,0,0,NA
400318,0,0,NA
400319,0,0,NA
400320,0,0,NA
400321,0,0,NA
400322,5,53.75,NA
400323,0,0,NA
400324,0,0,NA
400325,0,0,NA
400326,0,0,NA
400327,0,0,NA
400328,4,34.12,NA
400329,0,0,NA
400330,1,83.12,NA
400331,5,65.25,NA
400332,0,0,NA
400333,1,67.75,NA
400334,0,0,NA
400335,5,52.75,NA
400336,0,0,NA
400337,0,0,NA
400338,0,0,NA
400339,0,0,NA
400340,0,0,NA
400341,0,0,NA
400342,0,0,NA
400343,0,0,NA
400344,0,0,NA
400345,0,0,NA
400346,0,0,NA
400347,0,0,NA
400348,0,0,NA
400349,0,0,NA
400350,0,0,NA
400351,4,47.62,NA
400352,3,136.38,NA
400353,0,0,NA
400354,0,0,NA
400355,0,0,NA
400356,1,86,NA
400357,5,50,NA
400358,0,0,NA
400359,0,0,NA
400360,2,99.88,NA
400361,4,45.12,NA
400362,0,0,NA
400363,0,0,NA
400364,0,0,NA
400365,0,0,NA
400366,0,0,NA
400367,0,0,NA
400368,5,35,NA
400369,0,0,NA
400370,0,0,NA
400371,0,0,NA
400372,0,0,NA
400373,0,0,NA
400374,0,0,NA
400375,4,38.31,NA
400376,4,43.12,NA
400377,0,0,NA
400378,4,38,NA
400379,0,0,NA
400380,6,55.38,NA
400381,4,88,NA
400382,0,0,NA
400383,5,272.31,NA
400384,6,51,NA
400385,0,0,NA
400386,4,129.06,NA
400387,0,0,NA
400388,0,0,NA
400389,1,49.94,NA
400390,5,46.69,NA
400391,0,0,NA
400392,0,0,NA
400393,3,45.06,NA
400394,5,48.06,NA
400395,0,0,NA
400396,0,0,NA
400397,2,27.62,NA
400398,0,0,NA
400399,4,158.5,NA
400400,6,50.12,NA
400401,2,31.25,NA
400402,0,0,NA
400403,3,54.81,NA
400404,1,58.58,NA
400405,2,61.12,NA
400406,5,37.94,NA
400407,0,0,NA
400408,0,0,NA
400409,3,125.81,NA
400410,2,33.5,NA
400411,0,0,NA
400412,0,0,NA
400413,3,32.88,NA
400414,0,0,NA
400415,2,54.42,NA
400416,0,0,NA
400417,0,0,NA
400418,0,0,NA
400419,0,0,NA
400420,0,0,NA
400421,6,67.88,NA
400422,0,0,NA
400423,0,0,NA
400424,0,0,NA
400425,0,0,NA
400426,0,0,NA
400427,3,105.44,NA
400428,5,49.81,NA
400429,0,0,NA
400430,0,0,NA
400431,3,45.5,NA
400432,0,0,NA
400433,1,367.12,NA
400434,0,0,NA
400435,0,0,NA
400436,4,50.44,NA
400437,0,0,NA
400438,5,156.88,NA
400439,0,0,NA
400440,6,116.81,NA
400441,0,0,NA
400442,3,37,NA
400443,4,36.25,NA
400444,0,0,NA
400445,0,0,NA
400446,6,55.38,NA
400447,5,83.25,NA
400448,0,0,NA
400449,1,36.62,NA
400450,5,32.88,NA
400451,0,0,NA
400452,0,0,NA
400453,6,32.81,NA
400454,3,34.38,NA
400455,0,0,NA
400456,0,0,NA
400457,0,0,NA
400458,0,0,NA
400459,3,266.19,NA
400460,2,179.75,NA
400461,5,93.12,NA
400462,0,0,NA
400463,6,35.69,NA
400464,0,0,NA
400465,0,0,NA
400466,0,0,NA
400467,0,0,NA
400468,0,0,NA
400469,0,0,NA
400470,0,0,NA
400471,0,0,NA
400472,1,92.25,NA
400473,5,285.25,NA
400474,6,95.25,NA
400475,5,31.17,NA
400476,0,0,NA
400477,6,51.25,NA
400478,4,87.5,NA
400479,0,0,NA
400480,0,0,NA
400481,2,69.19,NA
400482,2,49.56,NA
400483,4,83.44,NA
400484,0,0,NA
400485,4,33.94,NA
400486,0,0,NA
400487,1,73.19,NA
400488,0,0,NA
400489,2,57.5,NA
400490,0,0,NA
400491,0,0,NA
400492,1,66.62,NA
400493,0,0,NA
400494,0,0,NA
400495,2,66.62,NA
400496,4,60.25,NA
400497,0,0,NA
400498,0,0,NA
400499,0,0,NA
400500,0,0,NA
400501,4,171.5,NA
400502,0,0,NA
400503,0,0,NA
400504,0,0,NA
400505,0,0,NA
400506,0,0,NA
400507,4,76.38,NA
400508,0,0,NA
400509,0,0,NA
400510,0,0,NA
400511,0,0,NA
400512,0,0,NA
400513,0,0,NA
400514,3,83.38,NA
400515,0,0,NA
400516,0,0,NA
400517,4,43.56,NA
400518,6,78.5,NA
400519,1,40.25,NA
400520,0,0,NA
400521,0,0,NA
400522,5,75.81,NA
400523,4,46.44,NA
400524,0,0,NA
400525,0,0,NA
400526,0,0,NA
400527,4,71.5,NA
400528,4,35,NA
400529,2,42.31,NA
400530,4,75.94,NA
400531,1,40.5,NA
400532,0,0,NA
400533,6,45.12,NA
400534,6,55.5,NA
400535,6,78,NA
400536,0,0,NA
400537,0,0,NA
400538,0,0,NA
400539,3,42.88,NA
400540,1,138.08,NA
400541,0,0,NA
400542,0,0,NA
400543,6,39.62,NA
400544,3,74.75,NA
400545,0,0,NA
400546,0,0,NA
400547,0,0,NA
400548,0,0,NA
400549,2,36.94,NA
400550,0,0,NA
400551,0,0,NA
400552,0,0,NA
400553,0,0,NA
400554,4,145.75,NA
400555,6,34,NA
400556,5,61.31,NA
400557,0,0,NA
400558,0,0,NA
400559,6,55.56,NA
400560,3,35.5,NA
400561,0,0,NA
400562,5,65.92,NA
400563,5,117.44,NA
400564,6,55.12,NA
400565,5,162.81,NA
400566,0,0,NA
400567,0,0,NA
400568,1,38.56,NA
400569,0,0,NA
400570,1,89.81,NA
400571,5,64.31,NA
400572,4,47.75,NA
400573,6,49.75,NA
400574,0,0,NA
400575,0,0,NA
400576,0,0,NA
400577,0,0,NA
400578,4,233.31,NA
400579,0,0,NA
400580,0,0,NA
400581,4,226.56,NA
400582,4,63.5,NA
400583,0,0,NA
400584,0,0,NA
400585,0,0,NA
400586,4,30.5,NA
400587,0,0,NA
400588,0,0,NA
400589,0,0,NA
400590,4,59.88,NA
400591,0,0,NA
400592,0,0,NA
400593,0,0,NA
400594,0,0,NA
400595,0,0,NA
400596,0,0,NA
400597,4,38.44,NA
400598,0,0,NA
400599,0,0,NA
400600,1,54.06,NA
400601,6,39.38,NA
400602,3,44.25,NA
400603,0,0,NA
400604,0,0,NA
400605,0,0,NA
400606,3,45.44,NA
400607,0,0,NA
400608,0,0,NA
400609,0,0,NA
400610,0,0,NA
400611,0,0,NA
400612,3,66.19,NA
400613,0,0,NA
400614,0,0,NA
400615,6,356.12,NA
400616,0,0,NA
400617,0,0,NA
400618,0,0,NA
400619,0,0,NA
400620,3,33.06,NA
400621,0,0,NA
400622,0,0,NA
400623,0,0,NA
400624,1,47.38,NA
400625,0,0,NA
400626,0,0,NA
400627,1,78.94,NA
400628,0,0,NA
400629,0,0,NA
400630,0,0,NA
400631,0,0,NA
400632,3,36.83,NA
400633,0,0,NA
400634,0,0,NA
400635,0,0,NA
400636,0,0,NA
400637,4,290.88,NA
400638,5,30.5,NA
400639,3,297.81,NA
400640,6,110.88,NA
400641,0,0,NA
400642,0,0,NA
400643,2,44.31,NA
400644,5,39.83,NA
400645,1,348.94,NA
400646,0,0,NA
400647,0,0,NA
400648,0,0,NA
400649,0,0,NA
400650,0,0,NA
400651,0,0,NA
400652,0,0,NA
400653,2,55.19,NA
400654,0,0,NA
400655,0,0,NA
400656,0,0,NA
400657,4,104.56,NA
400658,4,38.62,NA
400659,0,0,NA
400660,0,0,NA
400661,1,44.5,NA
400662,0,0,NA
400663,0,0,NA
400664,3,71.88,NA
400665,5,44.12,NA
400666,0,0,NA
400667,0,0,NA
400668,5,95.81,NA
400669,0,0,NA
400670,0,0,NA
400671,0,0,NA
400672,0,0,NA
400673,0,0,NA
400674,0,0,NA
400675,0,0,NA
400676,0,0,NA
400677,5,94.5,NA
400678,0,0,NA
400679,4,40.12,NA
400680,6,353.94,NA
400681,2,41,NA
400682,0,0,NA
400683,0,0,NA
400684,0,0,NA
400685,0,0,NA
400686,3,31.25,NA
400687,4,127.69,NA
400688,0,0,NA
400689,0,0,NA
400690,2,33.31,NA
400691,3,39.25,NA
400692,1,31.42,NA
400693,0,0,NA
400694,3,84.31,NA
400695,0,0,NA
400696,0,0,NA
400697,2,36.94,NA
400698,0,0,NA
400699,6,39.62,NA
400700,0,0,NA
400701,4,39.38,NA
400702,2,242.06,NA
400703,0,0,NA
400704,0,0,NA
400705,0,0,NA
400706,0,0,NA
400707,1,69.94,NA
400708,2,55.12,NA
400709,0,0,NA
400710,0,0,NA
400711,2,66.69,NA
400712,0,0,NA
400713,0,0,NA
400714,0,0,NA
400715,0,0,NA
400716,0,0,NA
400717,0,0,NA
400718,0,0,NA
400719,0,0,NA
400720,0,0,NA
400721,4,41.25,NA
400722,4,53.06,NA
400723,0,0,NA
400724,0,0,NA
400725,0,0,NA
400726,2,62.5,NA
400727,0,0,NA
400728,4,43.5,NA
400729,0,0,NA
400730,5,39.94,NA
400731,0,0,NA
400732,0,0,NA
400733,0,0,NA
400734,0,0,NA
400735,4,42,NA
400736,1,546.83,NA
400737,0,0,NA
400738,0,0,NA
400739,0,0,NA
400740,0,0,NA
400741,1,37.92,NA
400742,0,0,NA
400743,6,56,NA
400744,0,0,NA
400745,5,134.25,NA
400746,0,0,NA
400747,0,0,NA
400748,0,0,NA
400749,6,48.31,NA
400750,0,0,NA
400751,0,0,NA
400752,4,37.38,NA
400753,0,0,NA
400754,0,0,NA
400755,0,0,NA
400756,6,29.25,NA
400757,0,0,NA
400758,5,108.38,NA
400759,2,59.81,NA
400760,0,0,NA
400761,0,0,NA
400762,3,41.69,NA
400763,0,0,NA
400764,0,0,NA
400765,0,0,NA
400766,3,41,NA
400767,0,0,NA
400768,4,130.5,NA
400769,4,50.5,NA
400770,3,42.75,NA
400771,0,0,NA
400772,6,41.92,NA
400773,0,0,NA
400774,2,46.06,NA
400775,0,0,NA
400776,4,33.75,NA
400777,0,0,NA
400778,0,0,NA
400779,0,0,NA
400780,1,72.19,NA
400781,0,0,NA
400782,3,275,NA
400783,0,0,NA
400784,6,342.38,NA
400785,0,0,NA
400786,0,0,NA
400787,0,0,NA
400788,0,0,NA
400789,4,76,NA
400790,0,0,NA
400791,0,0,NA
400792,0,0,NA
400793,0,0,NA
400794,5,61.69,NA
400795,0,0,NA
400796,0,0,NA
400797,0,0,NA
400798,0,0,NA
400799,0,0,NA
400800,5,54.75,NA
400801,0,0,NA
400802,0,0,NA
400803,3,42.75,NA
400804,5,70.06,NA
400805,2,42.44,NA
400806,3,34.5,NA
400807,4,30.62,NA
400808,0,0,NA
400809,2,72.5,NA
400810,0,0,NA
400811,0,0,NA
400812,0,0,NA
400813,3,153.5,NA
400814,0,0,NA
400815,6,50.56,NA
400816,5,40.5,NA
400817,3,63.69,NA
400818,0,0,NA
400819,0,0,NA
400820,0,0,NA
400821,6,60,NA
400822,0,0,NA
400823,0,0,NA
400824,6,39.56,NA
400825,6,37.19,NA
400826,0,0,NA
400827,0,0,NA
400828,0,0,NA
400829,6,45.38,NA
400830,0,0,NA
400831,0,0,NA
400832,0,0,NA
400833,4,40.31,NA
400834,0,0,NA
400835,0,0,NA
400836,0,0,NA
400837,0,0,NA
400838,0,0,NA
400839,0,0,NA
400840,0,0,NA
400841,5,86.38,NA
400842,1,82.42,NA
400843,0,0,NA
400844,0,0,NA
400845,3,68.12,NA
400846,0,0,NA
400847,0,0,NA
400848,0,0,NA
400849,0,0,NA
400850,0,0,NA
400851,0,0,NA
400852,2,39.5,NA
400853,0,0,NA
400854,1,68.25,NA
400855,4,46.44,NA
400856,0,0,NA
400857,0,0,NA
400858,4,147.5,NA
400859,1,59.44,NA
400860,4,288.94,NA
400861,5,51.75,NA
400862,6,35.12,NA
400863,5,30,NA
400864,5,26.67,NA
400865,3,96.38,NA
400866,1,197.06,NA
400867,2,46.5,NA
400868,4,59.5,NA
400869,5,40.25,NA
400870,0,0,NA
400871,0,0,NA
400872,0,0,NA
400873,0,0,NA
400874,1,42.5,NA
400875,0,0,NA
400876,0,0,NA
400877,0,0,NA
400878,6,33.06,NA
400879,0,0,NA
400880,0,0,NA
400881,6,47.25,NA
400882,0,0,NA
400883,3,77.06,NA
400884,0,0,NA
400885,4,35.5,NA
400886,0,0,NA
400887,0,0,NA
400888,0,0,NA
400889,0,0,NA
400890,0,0,NA
400891,3,37.25,NA
400892,0,0,NA
400893,3,240.38,NA
400894,0,0,NA
400895,0,0,NA
400896,2,63,NA
400897,0,0,NA
400898,0,0,NA
400899,0,0,NA
400900,3,272.88,NA
400901,0,0,NA
400902,2,43.56,NA
400903,2,68.88,NA
400904,0,0,NA
400905,0,0,NA
400906,3,54.58,NA
400907,0,0,NA
400908,3,102,NA
400909,0,0,NA
400910,0,0,NA
400911,3,30.06,NA
400912,0,0,NA
400913,1,36.81,NA
400914,0,0,NA
400915,0,0,NA
400916,0,0,NA
400917,5,51.75,NA
400918,0,0,NA
400919,0,0,NA
400920,0,0,NA
400921,0,0,NA
400922,0,0,NA
400923,0,0,NA
400924,0,0,NA
400925,2,73.31,NA
400926,6,60.88,NA
400927,0,0,NA
400928,0,0,NA
400929,0,0,NA
400930,0,0,NA
400931,0,0,NA
400932,0,0,NA
400933,2,43.92,NA
400934,0,0,NA
400935,6,117.69,NA
400936,0,0,NA
400937,0,0,NA
400938,5,44.5,NA
400939,3,90.12,NA
400940,0,0,NA
400941,0,0,NA
400942,0,0,NA
400943,2,98.33,NA
400944,3,208.5,NA
400945,0,0,NA
400946,0,0,NA
400947,6,78.75,NA
400948,0,0,NA
400949,0,0,NA
400950,0,0,NA
400951,0,0,NA
400952,6,37.06,NA
400953,6,76.56,NA
400954,3,44.67,NA
400955,0,0,NA
400956,0,0,NA
400957,0,0,NA
400958,0,0,NA
400959,0,0,NA
400960,5,61.44,NA
400961,0,0,NA
400962,0,0,NA
400963,0,0,NA
400964,1,198.62,NA
400965,4,53.33,NA
400966,0,0,NA
400967,0,0,NA
400968,6,73,NA
400969,0,0,NA
400970,0,0,NA
400971,6,63.69,NA
400972,4,79.08,NA
400973,0,0,NA
400974,0,0,NA
400975,0,0,NA
400976,0,0,NA
400977,2,57.88,NA
400978,0,0,NA
400979,0,0,NA
400980,5,49.31,NA
400981,0,0,NA
400982,5,33.5,NA
400983,0,0,NA
400984,0,0,NA
400985,6,31.88,NA
400986,0,0,NA
400987,0,0,NA
400988,0,0,NA
400989,0,0,NA
400990,0,0,NA
400991,5,40,NA
400992,0,0,NA
400993,0,0,NA
400994,5,34.88,NA
400995,0,0,NA
400996,1,62,NA
400997,0,0,NA
400998,1,46.06,NA
400999,0,0,NA
401000,4,39.75,NA
401001,0,0,NA
401002,0,0,NA
401003,0,0,NA
401004,6,30.75,NA
401005,1,78.75,NA
401006,0,0,NA
401007,4,43.81,NA
401008,0,0,NA
401009,6,540.25,NA
401010,0,0,NA
401011,0,0,NA
401012,1,32.94,NA
401013,0,0,NA
401014,3,205.81,NA
401015,0,0,NA
401016,0,0,NA
401017,2,59.5,NA
401018,0,0,NA
401019,0,0,NA
401020,4,33,NA
401021,0,0,NA
401022,3,110.31,NA
401023,2,101.88,NA
401024,0,0,NA
401025,6,26.44,NA
401026,0,0,NA
401027,0,0,NA
401028,5,43,NA
401029,0,0,NA
401030,6,43.69,NA
401031,0,0,NA
401032,0,0,NA
401033,6,255.75,NA
401034,1,35.83,NA
401035,0,0,NA
401036,0,0,NA
401037,3,47.62,NA
401038,4,71.31,NA
401039,0,0,NA
401040,0,0,NA
401041,6,36.75,NA
401042,0,0,NA
401043,6,62.75,NA
401044,0,0,NA
401045,0,0,NA
401046,6,90.25,NA
401047,5,44,NA
401048,6,63.25,NA
401049,3,53.12,NA
401050,0,0,NA
401051,0,0,NA
401052,6,39.94,NA
401053,0,0,NA
401054,0,0,NA
401055,0,0,NA
401056,0,0,NA
401057,6,170.75,NA
401058,0,0,NA
401059,6,78.06,NA
401060,0,0,NA
401061,0,0,NA
401062,3,49.25,NA
401063,6,36.12,NA
401064,6,61.19,NA
401065,0,0,NA
401066,0,0,NA
401067,0,0,NA
401068,0,0,NA
401069,6,36,NA
401070,3,582.75,NA
401071,0,0,NA
401072,0,0,NA
401073,0,0,NA
401074,0,0,NA
401075,0,0,NA
401076,5,105.88,NA
401077,0,0,NA
401078,6,54.19,NA
401079,2,148.69,NA
401080,5,47.44,NA
401081,1,66.69,NA
401082,2,34.25,NA
401083,6,51.25,NA
401084,5,55.31,NA
401085,5,60.44,NA
401086,6,41.38,NA
401087,0,0,NA
401088,0,0,NA
401089,0,0,NA
401090,0,0,NA
401091,0,0,NA
401092,0,0,NA
401093,0,0,NA
401094,6,70.58,NA
401095,1,33.92,NA
401096,0,0,NA
401097,0,0,NA
401098,0,0,NA
401099,3,51,NA
401100,0,0,NA
401101,0,0,NA
401102,6,31.75,NA
401103,2,45.69,NA
401104,3,217.44,NA
401105,4,62.44,NA
401106,2,34.44,NA
401107,0,0,NA
401108,0,0,NA
401109,0,0,NA
401110,0,0,NA
401111,4,56.62,NA
401112,5,33.38,NA
401113,0,0,NA
401114,0,0,NA
401115,0,0,NA
401116,0,0,NA
401117,0,0,NA
401118,6,62.75,NA
401119,0,0,NA
401120,0,0,NA
401121,0,0,NA
401122,0,0,NA
401123,0,0,NA
401124,2,64.69,NA
401125,5,41.06,NA
401126,3,38.67,NA
401127,0,0,NA
401128,0,0,NA
401129,3,56.44,NA
401130,0,0,NA
401131,0,0,NA
401132,0,0,NA
401133,0,0,NA
401134,1,55.83,NA
401135,0,0,NA
401136,0,0,NA
401137,5,42.75,NA
401138,0,0,NA
401139,0,0,NA
401140,6,49,NA
401141,0,0,NA
401142,0,0,NA
401143,0,0,NA
401144,0,0,NA
401145,0,0,NA
401146,0,0,NA
401147,0,0,NA
401148,0,0,NA
401149,0,0,NA
401150,6,32.38,NA
401151,0,0,NA
401152,6,46.88,NA
401153,0,0,NA
401154,2,58.5,NA
401155,0,0,NA
401156,1,75.44,NA
401157,0,0,NA
401158,4,52.12,NA
401159,6,60.12,NA
401160,0,0,NA
401161,0,0,NA
401162,6,45.81,NA
401163,6,95.75,NA
401164,5,44.5,NA
401165,0,0,NA
401166,3,97.69,NA
401167,0,0,NA
401168,3,54.81,NA
401169,3,55.69,NA
401170,0,0,NA
401171,0,0,NA
401172,0,0,NA
401173,0,0,NA
401174,1,62.06,NA
401175,1,47.58,NA
401176,0,0,NA
401177,0,0,NA
401178,0,0,NA
401179,0,0,NA
401180,4,33.88,NA
401181,3,43,NA
401182,4,71.69,NA
401183,0,0,NA
401184,0,0,NA
401185,6,44.44,NA
401186,0,0,NA
401187,0,0,NA
401188,5,39.38,NA
401189,0,0,NA
401190,0,0,NA
401191,5,65,NA
401192,5,43.31,NA
401193,0,0,NA
401194,6,54.44,NA
401195,3,154.5,NA
401196,0,0,NA
401197,0,0,NA
401198,0,0,NA
401199,0,0,NA
401200,0,0,NA
401201,6,66,NA
401202,0,0,NA
401203,0,0,NA
401204,0,0,NA
401205,0,0,NA
401206,1,35,NA
401207,0,0,NA
401208,0,0,NA
401209,5,88.33,NA
401210,0,0,NA
401211,0,0,NA
401212,0,0,NA
401213,0,0,NA
401214,0,0,NA
401215,3,61.69,NA
401216,0,0,NA
401217,0,0,NA
401218,3,35.5,NA
401219,5,51.19,NA
401220,0,0,NA
401221,1,36,NA
401222,4,44,NA
401223,0,0,NA
401224,0,0,NA
401225,0,0,NA
401226,0,0,NA
401227,0,0,NA
401228,3,93.56,NA
401229,3,52.94,NA
401230,0,0,NA
401231,1,68.75,NA
401232,1,38.5,NA
401233,0,0,NA
401234,0,0,NA
401235,0,0,NA
401236,0,0,NA
401237,0,0,NA
401238,0,0,NA
401239,2,159.88,NA
401240,0,0,NA
401241,0,0,NA
401242,0,0,NA
401243,0,0,NA
401244,1,44.88,NA
401245,0,0,NA
401246,6,47.56,NA
401247,0,0,NA
401248,3,223.19,NA
401249,0,0,NA
401250,0,0,NA
401251,1,246.31,NA
401252,3,50.88,NA
401253,0,0,NA
401254,2,48,NA
401255,0,0,NA
401256,0,0,NA
401257,0,0,NA
401258,0,0,NA
401259,2,120.38,NA
401260,0,0,NA
401261,3,35.19,NA
401262,0,0,NA
401263,0,0,NA
401264,3,39.5,NA
401265,1,75.06,NA
401266,0,0,NA
401267,0,0,NA
401268,3,62.12,NA
401269,6,32.08,NA
401270,6,46.06,NA
401271,1,75,NA
401272,6,123.31,NA
401273,0,0,NA
401274,0,0,NA
401275,0,0,NA
401276,3,39.94,NA
401277,0,0,NA
401278,5,32.88,NA
401279,0,0,NA
401280,1,49.42,NA
401281,0,0,NA
401282,0,0,NA
401283,0,0,NA
401284,1,33.75,NA
401285,0,0,NA
401286,4,50.75,NA
401287,0,0,NA
401288,0,0,NA
401289,0,0,NA
401290,0,0,NA
401291,5,49.5,NA
401292,0,0,NA
401293,0,0,NA
401294,2,64.5,NA
401295,1,70.75,NA
401296,2,141.75,NA
401297,0,0,NA
401298,2,56.94,NA
401299,3,266.44,NA
401300,0,0,NA
401301,0,0,NA
401302,6,33,NA
401303,0,0,NA
401304,0,0,NA
401305,0,0,NA
